pair_id,target_word,pos,sentence1,sentence2,synset_1,synset_2,label,split
v2_00533,ಹಾನಿ,noun,ಹಾನಿ ಕುರಿತು ಕಳೆದುಕೊಳ್ಳವ ಕ್ರಿಯೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಾನಿ ಎಂಬ ಪದದ ಅರ್ಥ ತ್ರಾಸ ಅಥವಾ ತೊಂದರೆಯ ರೂಪದಲ್ಲಿ ಆಗುವಂತಹ ಪರಿಣಾಮ,18325,35663,0,validation
v2_00534,ಸಮೂಹ,noun,ಸಮೂಹ ಕುರಿತು ಯಾವುದಾದರೂ ಒಂದೇ ವಸ್ತುವಿನ ಸಮೂಹ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಸಮೂಹ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದಾದರೂ ಒಂದೇ ವಸ್ತುವಿನ ಸಮೂಹ,2206,2206,1,validation
v2_00535,ಕಠಿಣವಾದಂತ,adjective,ಕಠಿಣವಾದಂತ ಕುರಿತು ಯಾವುದು ಸುಲಭವಾಗಿ ಅಥವಾ ಸಹಜತೆಯಿಂದ ತಿಳಿದುಕೊಳ್ಳಲಾಗುವುದಿಲ್ಲವೋ,"ಈ ವಾಕ್ಯದಲ್ಲಿ ಕಠಿಣವಾದಂತ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೇ ವಸ್ತು ಸಂಗತಿಯನ್ನು ಪಳಗಿಸಲು, ಸಡಿಲಿಸಲು, ಅಲುಗಾಡಿಸಲು, ಒಡೆಯಲು ಮುಂತಾದ ಕ್ರಿಯೆಗಳು ಸಾಧ್ಯವಾಗದೇ ಇರುವ ಸ್ಥಿತಿ",13855,3194,0,validation
v2_00536,ದುಃಖ,noun,"ದುಃಖ ಒಂದು ಭಾವನೆ, ಅನಿಸಿಕೆ, ಅಥವಾ ಚಿತ್ತವೃತ್ತಿ","ದುಃಖ ಕುರಿತು ತೊಂದರೆ, ದುಃಖದ ಸ್ಥಿತಿ ಅಥವಾ ಭಾವ",10045,2967,0,validation
v2_00537,ಸಮಯ,noun,ಸಮಯ ಕುರಿತು ಒಂದು ಸಮಯದ ಮಧ್ಯದಲ್ಲಿ ಯಾವುದೋ ವಿಶೇಷ ಮಾತುಗಳನ್ನು ಆಡುವರು,ಈ ವಾಕ್ಯದಲ್ಲಿ ಸಮಯ ಎಂಬ ಪದದ ಅರ್ಥ ಒಂದು ಸಮಯದ ಮಧ್ಯದಲ್ಲಿ ಯಾವುದೋ ವಿಶೇಷ ಮಾತುಗಳನ್ನು ಆಡುವರು,13162,13162,1,validation
v2_00538,ಮುರಿ,verb,ಮನೆಯ ಯಜಮಾನಿಯು ಇಂದು ಗಾಜಿನ ಲೋಟವನ್ನು ಮುರಿದು ಹಾಕಿದಳು.,ಮುರಿ ಕುರಿತು ಚಟ್ ಎಂಬ ಶಬ್ಧವನ್ನು ಉತ್ಪತ್ತಿ ಮಾಡುತ್ತಾ ಯಾವುದಾದರು ವಸ್ತುವನ್ನು ಒಡೆಯುವ ಕ್ರಿಯೆ,35383,35383,1,validation
v2_00539,ಗಂಟು,noun,ಅಜ್ಜಿಯ ಟ್ರಂಕಿನ ಬೀಗದ ಗಂಟು ಯಾವಾಗಲು ಅವರ ಸೊಂಟದಲ್ಲಿಯೇ ಇರುತ್ತದೆ.,ಈ ವಾಕ್ಯದಲ್ಲಿ ಗಂಟು ಎಂಬ ಪದದ ಅರ್ಥ ಬಟ್ಟೆಯ ತುದಿಗೆ ದುಡ್ಡು ಮೊದಲಾದವುಗಳನ್ನು ಇಟ್ಟು ಅದನ್ನು ಕಟ್ಟುವುದು,13129,13129,1,validation
v2_00540,ಹಾನಿ,noun,ಜನರು ಈ ವಿಷಯದಿಂದಾಗುವ ಹಾನಿಯನ್ನು ತಿಳಿಯಲು ಮುಂದಾಗಿದ್ದಾರೆ.,ಹಾನಿ ಕುರಿತು ಹಾನಿ ಅಥವಾ ವಿನಾಶ ಉಂಟಾಗುವ ಅವಸ್ಥೆ ಅಥವಾ ಭಾವ,37772,37772,1,validation
v2_00541,ಸಮಯ,noun,ರಾಜನ ಕೊನೆಯ ಸಮಯ ತುಂಬಾ ಕಷ್ಟ ಪ್ರದವಾಗಿತ್ತು.,ಸಮಯ ಕುರಿತು ಸಮಯದ ಕಳೆಯುತಿದಂತೆ ಯಾರೋ ಒಬ್ಬರ ಜೀವನ ಕೂಡ ಬದಲಾಗುತ್ತಾ ಹೋಗುತ್ತದೆ,27698,27698,1,validation
v2_00542,ಹೊಡೆ,verb,"ಈ ವಾಕ್ಯದಲ್ಲಿ ಹೊಡೆ ಎಂಬ ಪದದ ಅರ್ಥ ಗಾಡಿ, ರಥ ಮೊದಲಾದವುಗಳನ್ನು ಓಡಿಸುವುದು",ರಾಮನು ಮೂರ್ತಿಯನ್ನು ಹಾಕುವುದಕ್ಕಾಗಿ ಗೋಡೆಗೆ ಮೊಳೆಯನ್ನು ಹೊಡೆಯುತ್ತಿದ್ದಾನೆ.,10295,8938,0,validation
v2_00543,ಬಲೆ,noun,"ಈ ವಾಕ್ಯದಲ್ಲಿ ಬಲೆ ಎಂಬ ಪದದ ಅರ್ಥ ಒಂದಕ್ಕೊಂದು ಸಂಬಂಧಿಸಿದಂತೆ ಹೆಣದುಕೊಂಡಿರುವ ವಿಷಯಗಳು, ವಸ್ತುಗಳು, ವ್ಯಕ್ತಿಗಳು ಇಲ್ಲವೆ ಪರಿಕಲ್ಪನೆಗಳ ಸಮೂಹ/ಗುಂಪು","ಅದರ ಪ್ರಾಥಮಿಕ ಅರ್ಥದಲ್ಲಿ, ಬಲೆಯು ಜಾಲರಿಯಂಥ ರಚನೆಯಲ್ಲಿ ಹೆಣೆದ ಎಳೆಗಳನ್ನು ಹೊಂದಿರುತ್ತದೆ",12880,12880,1,validation
v2_00544,ಒಳ್ಳೆಯ,adjective,ನೀವು ಒಳ್ಳೆಯ ಮಾತುಗಳನ್ನು ಆಡಬೇಕು.,ಒಳ್ಳೆಯ ಕುರಿತು ಯಾವುದೋ ಒಂದು ಶುಭಪ್ರದಾಯ ಅಥವಾ ಒಳ್ಳೆಯ ಕೆಲಸವನ್ನು ಮಾಡುವುದು,10186,11763,0,validation
v2_00545,ಕಠಿಣವಾದ,adjective,ಈ ಕಠಿಣವಾದ ಕೆಲಸದಲ್ಲಿ ನಾನು ಕೈ ಹಾಕುವುದಿಲ್ಲ.,ಕಠಿಣವಾದ ಕುರಿತು ಯಾವುದು ಬಹು ಬೇಗನೆ ಅರ್ಥಮಾಡಿಕೊಳ್ಳಲು ಸಾಧ್ಯವಿಲ್ಲವೋ,22109,23070,0,test
v2_00546,ಜಾಲ,noun,ಕೊನೆಗೂ ಪರಿವಾಳ ಬೇಡನ ಜಾಲದಲ್ಲಿ ಸಿಕ್ಕಿಬಿದ್ದಿತು,"ಜಾಲ ಕುರಿತು ತಂತಿ ಅಥವಾ ದಾರದಿಂದ ಮಾಡಿರುವ ಜಾಲದಿಂದ ಮೀನುಗಳು, ಹಕ್ಕಿಗಳನ್ನು ಹಿಡಿಯಲು ಬಳಸುವರು",600,600,1,test
v2_00547,ಹೊಡೆ,verb,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹೊಡೆ ಎಂಬ ಪದದ ಅರ್ಥ ಏಟನ್ನು ಕೊಟ್ಟು ಭೇದಿಸುವ ಅಥವಾ ನುಗ್ಗುವ ಪ್ರಕ್ರಿಯೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹೊಡೆ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾರೋ ಒಬ್ಬರನ್ನು ಹಿಡಿದುಕೊಂಡು ಹೊಡೆಯುವ ಪ್ರಕ್ರಿಯೆ,13501,7884,0,test
v2_00548,ಮುಚ್ಚು,verb,ಮುಚ್ಚು ಕುರಿತು ಕಣ್ಣು ದೃಷ್ಟಿಗೆ ಬೀಳದ ಹಾಗೆ ಎಲ್ಲೋ ಹೋಗುವ ಪ್ರಕ್ರಿಯೆ,ಮುಚ್ಚು ಕುರಿತು ಯಾವುದಾದರು ವಸ್ತುವನ್ನು ಮುಚ್ಚಿಡುವ ಅಥವಾ ಅಡಗಿಸಿಡುವ ಪ್ರಕ್ರಿಯೆ,12819,8956,0,test
v2_00549,ದಂಡ,noun,"ದಂಡ ಅಥವಾ ಅರ್ಥದಂಡ ಒಂದು ಅಪರಾಧ ಅಥವಾ ಇತರ ಕಾನೂನುಬಾಹಿರಕಾರ್ಯಕ್ಕಾಗಿ ಒಂದು ನ್ಯಾಯಾಲಯ ಅಥವಾ ಇತರ ಪ್ರಾಧಿಕಾರವು ನಿರ್ಧರಿಸಿದ, ಶಿಕ್ಷೆಯಾಗಿ ಪಾವತಿಸಬೇಕಾದ ಹಣ","ಈ ವಾಕ್ಯದಲ್ಲಿ ದಂಡ ಎಂಬ ಪದದ ಅರ್ಥ ಚಿನ್ನ ಅಥವಾ ಬೆಳ್ಳಿಯ ತಗಡು ಹೊದಿಸಿ ಮಾಡಿದ ದಂಡ ಅದನ್ನು ರಾಜ-ಮಹಾರಾಜರು ಅಥವಾ ಮದುವೆ ಅಥವಾ ಮೆರವಣಿಗೆಯ ಸಂದರ್ಭಗಳಲ್ಲಿ ವೇತ್ರಧಾರಿ, ದ್ವಾರಪಾಲಕನು ಹಿಡಿದು ಮುಂದೆ ಸಾಗುತ್ತಾನೆ",12946,3580,0,test
v2_00550,ಮಾಡು,verb,ಮಾಡು ಕುರಿತು ವಾಸ ಸ್ಥಾನವನ್ನು ನಿರ್ಮಾಣ ಮಾಡು,ಈ ವಾಕ್ಯದಲ್ಲಿ ಮಾಡು ಎಂಬ ಪದದ ಅರ್ಥ ವಾಸ ಸ್ಥಾನವನ್ನು ನಿರ್ಮಾಣ ಮಾಡು,34299,34299,1,test
v2_00551,ಮುರಿ,verb,ರಾಮೂ ತುರುಪ ಎಲೆ ಹಾಕಿ ಎಕ್ಕವನ್ನು ಮುರಿದ.,ಮುರಿ ಕುರಿತು ಇಸ್ಪೀಟಿನ ಆಟದಲ್ಲಿ ತುರುಫಿನ ರಂಗನ್ನು ನಿರ್ಧರಿಸಲು ಮೇಲ್ಮೊಗ ಮಾಡಿದ ಎಲೆ ಹಾಕಿ ಆಡುವ ಪ್ರಕ್ರಿಯೆ,18384,18384,1,test
v2_00552,ಕಠಿಣವಾದ,adjective,ಕಠಿಣವಾದ ಕುರಿತು ಯಾವುದು ಸುಲಭವಾಗಿ ಅಥವಾ ಸಹಜತೆಯಿಂದ ತಿಳಿದುಕೊಳ್ಳಲಾಗುವುದಿಲ್ಲವೋ,ಈ ಕಠಿಣವಾದ ಕೆಲಸದಲ್ಲಿ ನಾನು ಕೈ ಹಾಕುವುದಿಲ್ಲ.,13855,22109,0,test
v2_00553,ಒಣಗಿದ,adjective,"ಒಣಗಿದ ಕುರಿತು ಎಲೆ, ಹೂವುಗಳಿಲ್ಲದ, ಬೋಳಾದಂತಹ","ಈ ವಾಕ್ಯದಲ್ಲಿ ಒಣಗಿದ ಎಂಬ ಪದದ ಅರ್ಥ ಎಲೆ, ಹೂವುಗಳಿಲ್ಲದ, ಬೋಳಾದಂತಹ",5795,5795,1,test
v2_00554,ಜಗಳ,noun,ಈ ವಾಕ್ಯದಲ್ಲಿ ಜಗಳ ಎಂಬ ಪದದ ಅರ್ಥ ಮಾತಿನ ಚಕಮಕಿಯ ಮೂಲಕ ನಡೆಯುವ ದ್ವಂದ್ವ ಅಥವಾ ವಾದ ವಿವಾದ,ಜಗಳ ಕುರಿತು ವ್ಯರ್ಥವಾದ ಚರ್ಚೆ ಅಥವಾ ವ್ಯರ್ಥವಾದ ತರ್ಕ,2838,8433,0,test
v2_00555,ಪೆಟ್ಟು,noun,ಪೆಟ್ಟು ಕುರಿತು ಹೊಡೆಯುವ ಕ್ರಿಯೆ ಅಥವಾ ಭಾವ,ಶಿಕ್ಷಕ ಗಲಾಟೆ ಮಾಡಿದ ಮಕ್ಕಳಿಗೆ ಕೋಲಿನಿಂದ ಏಟು ಕೊಟ್ಟನು./ ಅವನು ಎಸೆದ ಕಲ್ಲಿನಿಂದ ನನಗೆ ಜೋರು ಪೆಟ್ಟು ಬಿತ್ತು.,23331,593,0,test
v2_00556,ಹಗ್ಗ,noun,ಹಗ್ಗ ಕುರಿತು ದಪ್ಪ ಹಗ್ಗ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಗ್ಗ ಎಂಬ ಪದದ ಅರ್ಥ ದಪ್ಪ ಹಗ್ಗ,7178,7178,1,test
v2_00557,ಒಣಗಿದ,adjective,ಕೆಲವು ಜನರು ಒಣಗಿದ ಪುಷ್ಪಗಳನ್ನು ದೇವರಿಗೆ ಅರ್ಪಿಸುವುದಿಲ್ಲ.,ಒಣಗಿದ ಕುರಿತು ಯಾವುದು ಒಣಗಿ ಹೋಗಿದೆಯೋ,32769,32769,1,test
v2_00558,ಮುರಿ,verb,ಜೇನು ಗೂಡು ಮುರಿದ ಕಾರಣ ಅವು ಜನರನ್ನು ಕಚ್ಚತೊಡಗಿತು.,ಮುರಿ ಕುರಿತು ಹಿಂಡು ಹಿಂಡಾಗಿ ಬರುವ ಪ್ರಕ್ರಿಯೆ,10863,10863,1,test
v2_00559,ಮುಚ್ಚು,verb,ಮುಚ್ಚು ಕುರಿತು ಇನ್ನೊಬ್ಬರ ಶರೀರ ಅಥವಾ ಶರೀರದ ಭಾಗವನ್ನು ವಸ್ತ್ರದಿಂದ ಮುಚ್ಚುವುದು,ಈ ವಾಕ್ಯದಲ್ಲಿ ಮುಚ್ಚು ಎಂಬ ಪದದ ಅರ್ಥ ಇನ್ನೊಬ್ಬರ ಶರೀರ ಅಥವಾ ಶರೀರದ ಭಾಗವನ್ನು ವಸ್ತ್ರದಿಂದ ಮುಚ್ಚುವುದು,11556,11556,1,test
v2_00560,ಹಾಳು_ಮಾಡು,verb,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಾಳು_ಮಾಡು ಎಂಬ ಪದದ ಅರ್ಥ ಹೆಂಗಸಿನ ಮಾನ ಭಂಗ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಾಳು_ಮಾಡು ಎಂಬ ಪದದ ಅರ್ಥ ಪೂರ್ಣವಾಗಿ ನಷ್ಟ ಮಾಡುವುದು ಅಥವಾ ನಾಶ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,15076,35204,0,test
v2_00561,ಒಣಗಿದ,adjective,ಒಣಗಿದ ಕುರಿತು ಯಾವುದೋ ಒಂದು ಒದ್ದೆ ಅಥವಾ ಶುಷ್ಕವಾದಂತಹ,ಒಣಗಿದ ಮರ ಬಿರುಗಾಳಿಗೆ ಬಿದ್ದಿತು,4021,8078,0,test
v2_00562,ಹಾಳು_ಮಾಡು,verb,"ಹಾಳು_ಮಾಡು ಕುರಿತು ನೀತಿ, ಸಂಸ್ಕಾರ ಮುಂತಾದವುಗಳನ್ನು ಕಲಿಸದೆ ಭ್ರಷ್ಟರಾಗುವಂತೆ ಮಾಡುವ ಕ್ರಿಯೆ","ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಾಳು_ಮಾಡು ಎಂಬ ಪದದ ಅರ್ಥ ನೀತಿ, ಸಂಸ್ಕಾರ ಮುಂತಾದವುಗಳನ್ನು ಕಲಿಸದೆ ಭ್ರಷ್ಟರಾಗುವಂತೆ ಮಾಡುವ ಕ್ರಿಯೆ",15075,15075,1,test
v2_00563,ಗಂಟು,noun,ಗಂಟು ಕುರಿತು ತೋರ ಬೆರಳಿನ ಹಾಗು ಹೆಬ್ಬೆರಳಿನ ನಡುವಿನ ಭಾಗ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಗಂಟು ಎಂಬ ಪದದ ಅರ್ಥ ತೋರ ಬೆರಳಿನ ಹಾಗು ಹೆಬ್ಬೆರಳಿನ ನಡುವಿನ ಭಾಗ,36058,36058,1,test
v2_00564,ತೆಗೆ,verb,ಅವಳು ದಿನನಿತ್ಯ ಮನೆಯ ದೂಳು ತೆಗೆಯುತ್ತಾಳೆ./ಅವನು ಬಟ್ಟೆಗಳ ಮೇಲಿರುವ ಧೂಳನ್ನು ಹೊಡೆಯುತ್ತಿದ್ದಾನೆ.,ತೆಗೆ ಕುರಿತು ಯಾವುದಾದರೂ ವಸ್ತುವಿನ ಮೇಲೆ ಇರುವ ಧೂಳು ಅಥವಾ ಕೊಳೆ ತೆಗೆಯುವುದು,5596,5596,1,test
v2_00565,ದುಃಖ,noun,ಈ ವಾಕ್ಯದಲ್ಲಿ ದುಃಖ ಎಂಬ ಪದದ ಅರ್ಥ ಇನ್ನೊಬ್ಬರಿಂದ ಬಂದೊದಗುವಂತಹ ಹಾನಿ,ಈ ವಾಕ್ಯದಲ್ಲಿ ದುಃಖ ಎಂಬ ಪದದ ಅರ್ಥ ಮನಸ್ಸಿನಲ್ಲಿಯೇ ಕೊರಗುವಿಕೆ ಅಥವಾ ವ್ಯಥೆಪಡುವಿಕೆ,11624,3306,0,test
v2_00566,ಅಧಿಕೃತ,adjective,ಅವನು ತನ್ನ ಅಧಿಕೃತ ಸಂಪತ್ತನ್ನು ದಾನ ಮಾಡಲು ಇಚ್ಛಿಸುತ್ತಾನೆ.,ಈ ವಾಕ್ಯದಲ್ಲಿ ಅಧಿಕೃತ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದು ಯಾರೋ ಒಬ್ಬರ ಅಧೀನದಲ್ಲಿ ಅಥವಾ ಅಧಿಕಾರದಲ್ಲಿ ಇರುವುದೋ,15362,15362,1,test
v2_00567,ದುಃಖ,noun,ದುಃಖ ಕುರಿತು ಅಭಿಲಾಶೆಯು ಪೂರ್ತಿಯಾಗದೆ ಇರುವಾಗ ಮನಸ್ಸಿನಲ್ಲಿ ಉಂಟಾಗುವಂತಹ ದುಃಖ,ಈ ವಾಕ್ಯದಲ್ಲಿ ದುಃಖ ಎಂಬ ಪದದ ಅರ್ಥ ಅಭಿಲಾಶೆಯು ಪೂರ್ತಿಯಾಗದೆ ಇರುವಾಗ ಮನಸ್ಸಿನಲ್ಲಿ ಉಂಟಾಗುವಂತಹ ದುಃಖ,6497,6497,1,test
v2_00568,ಗಟ್ಟಿಯಾದಂತ,adjective,ಗಟ್ಟಿಯಾದಂತ ಕುರಿತು ನಿಶ್ಚಿಂತ ಆಯತದ ಅಥವಾ ಆಕಾರವಿರುವ ಅಥವಾ ದ್ರವೀಕರಣವಲ್ಲದ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಗಟ್ಟಿಯಾದಂತ ಎಂಬ ಪದದ ಅರ್ಥ ನೀರಿನ ಅಂಶ ಕಡಿಮೆಯಿರುವ,4003,6727,0,test
v2_00569,ಹರಡು,verb,"ಹರಡು ಕುರಿತು ಉಗ್ರ, ಉತ್ಘಟ ಅಥವಾ ವಿಕಟ ರೂಪವನ್ನು ಧಾರಣೆ ಮಾಡುವಂತಹ ಪ್ರಕ್ರಿಯೆ",ಈ ವಾಕ್ಯದಲ್ಲಿ ಹರಡು ಎಂಬ ಪದದ ಅರ್ಥ ಹರಡಿದ,35243,5348,0,test
v2_00570,ಮಾಡು,verb,"ಮಾಡು ಕುರಿತು ಯಾವುದೇ ಕೆಲಸ, ವಸ್ತು ಮುಂತಾದುವುಗಳಿಗೆ ಉಪಯೋಗಕ್ಕೆ ಬರುವ ಪ್ರಕ್ರಿಯೆ",ಅನುಶಾಸನಗಳು ನಮ್ಮನು ಮಹಾ ವ್ಯಕ್ತಿಗಳಾಗಿ ಮಾಡುತ್ತದೆ.,27520,27523,0,test
v2_00571,ದಂಡ,noun,ಗ್ರಂಥಾಲಯದಲ್ಲಿ ಹದಿನೈದು ದಿನದೊಳಗೆ ಪುಸ್ತಕವನ್ನು ಹಿಂದಿರುಗಿಸದಿದ್ದರೆ ಪ್ರತಿ ದಿನ ಒಂದು ರೂಪಾಯಿ ದಂಡ ಕಟ್ಟಬೇಕಾಗುತ್ತದೆ.,"ಈ ವಾಕ್ಯದಲ್ಲಿ ದಂಡ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೇ ಪ್ರಕಾರದ ತಪ್ಪು, ಮೋಸ ಅಥವಾ ಮರೆವಿನ ಕಾರಣದಿಂದಾಗಿ ಅಧಿಕಾರಿಗಳು ವಿಧಿಸಲಾಗುವಂತಹ ಅರ್ಥದಂಡ",35809,35809,1,test
v2_00572,ಹೊಡೆ,verb,ರಮೇಶ ತಮಟೆಯನ್ನು ಹೊಡೆಯುತ್ತಿದ್ದಾನೆ.,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹೊಡೆ ಎಂಬ ಪದದ ಅರ್ಥ ಚರ್ಮ ಹಾಕಿ ಸುತ್ತಿ ಮಾಡಿದ ವಾದ್ಯವನ್ನು ಕೋಲು ಮುಂತಾದವುಗಳಿಂದ ಬಡಿಯುವ ಪ್ರಕ್ರಿಯೆ,16819,16819,1,test
v2_00573,ಕಟ್ಟು,noun,ಈ ಚಿತ್ರಫಲಕದ ಕಟ್ಟು ಎಲ್ಲಿದೆ?,ಕಟ್ಟು ಕುರಿತು ಚಿತ್ರಫಲಕ ಮೊದಲಾದವುಗಳನ್ನು ಭೂಮಿಯಿಂದ ಮೇಲೆ ಭಾಗಕ್ಕೆ ಕಟ್ಟುವುದಕ್ಕೆ ಉಪಯೋಗಿಸುವಂತಹ ಮರದ ಚೌಕಟ್ಟು,36947,36947,1,test
v2_00574,ಹಾಳು_ಮಾಡು,verb,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಾಳು_ಮಾಡು ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದನ್ನಾದರು ಹಾಳು ಮಾಡುವುದಕ್ಕೆ ಹೇಳುವ ಪ್ರಕ್ರಿಯೆ,ಹಾಳು_ಮಾಡು ಕುರಿತು ದ್ವಂಸ ಮಾಡು ಅಥವಾ ನಷ್ಟ-ಭ್ರಷ್ಟಗೊಳಿಸು,13826,7644,0,test
v2_00575,ಹಾನಿ,noun,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಾನಿ ಎಂಬ ಪದದ ಅರ್ಥ ನಾಶ ಮಾಡುವ ವ್ಯಕ್ತಿ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಾನಿ ಎಂಬ ಪದದ ಅರ್ಥ ಹಾನಿ ಅಥವಾ ವಿನಾಶ ಉಂಟಾಗುವ ಅವಸ್ಥೆ ಅಥವಾ ಭಾವ,10040,37772,0,test
v2_00576,ಹೇಳು,verb,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹೇಳು ಎಂಬ ಪದದ ಅರ್ಥ ಮೌಖಿಕವಾಗಿ ಯಾವುದೋ ಒಂದನ್ನು ವರ್ಣನೆ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,ಹೇಳು ಕುರಿತು ಏನನ್ನಾದರೂ ಮಾಡುವುದಕ್ಕೆ ಆದೇಶ ನೀಡುವುದು,13369,4300,0,test
v2_00577,ಜ್ಞಾನ,noun,ಜ್ಞಾನ ಕುರಿತು ತಿಳುವಳಿಕೆ ಮತ್ತು ಬುದ್ಧಿ,ವೇದಾಂತ ಜ್ಞಾನಕ್ಕೆ ಭಗವದ್ಗೀತಾ ತಾತ್ಪರ್ಯ ನೋಡಿ,22288,22288,1,test
v2_00578,ಹರಡು,verb,ಹರಡು ಕುರಿತು ಯಾವುದಾದರು ವಸ್ತುವಿನ ನಿರ್ಮಾಣಕ್ಕಾಗಿ ಅದರಲ್ಲಿ ಅಳವಡಿಸುವ ವಸ್ತುಗಳನ್ನು ವ್ಯವಸ್ಥಿತವಾಗಿ ಇಡುವಂತಹ ಅಥವಾ ನಿರ್ಮಾಣವಾಗುವಂತಹ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹರಡು ಎಂಬ ಪದದ ಅರ್ಥ ನಾಲ್ಕು ಕಡೆಯೂ ಹರಡುವುದು,35836,5345,0,test
v2_00579,ಸ್ಥಿರವಾದ,adjective,ಈ ವಾಕ್ಯದಲ್ಲಿ ಸ್ಥಿರವಾದ ಎಂಬ ಪದದ ಅರ್ಥ ಸ್ವಂತವಾಗಿ ಇಟ್ಟುಕೊಳ್ಳಲು ಯೋಗ್ಯವಾದ,ಸ್ಥಿರವಾದ ಕುರಿತು ಒಂದು ಸ್ಥಾನದಿಂದ ಇನ್ನೊಂದು ಸ್ಥಾನಕ್ಕೆ ಕೊಂಡೊಯ್ಯಲಾರದಂಥ,31274,6944,0,test
v2_00580,ಹೊಡೆ,verb,ರಾಮನು ರಾಣನ ಮೇಲೆ ಅಮೋಘ ಅಸ್ತ್ರವನ್ನು ಹೊಡೆದನು.,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹೊಡೆ ಎಂಬ ಪದದ ಅರ್ಥ ಅಸ್ತ್ರ-ಶಸ್ತ್ರ ಮೊದಲಾದವುಗಳನ್ನು ಬಿಡುವ ಅಥವಾ ಹೊಡೆಯುವ ಪ್ರಕ್ರಿಯೆ,5438,5438,1,test
v2_00581,ಕಟ್ಟು,noun,ಈ ಚಿತ್ರದ ಚೌಕಟ್ಟು ಆಕರ್ಷಕವಾಗಿದೆ.,ಕಟ್ಟು ಕುರಿತು ಗಾಯಕ್ಕೆ ಔಷಧಿ ಹಚ್ಚಿ ಪಟ್ಟಿ ಕಟ್ಟುವ ಕೆಲಸ,2588,5778,0,test
v2_00582,ಕಠಿಣವಾದಂತಹ,adjective,ಈ ವಾಕ್ಯದಲ್ಲಿ ಕಠಿಣವಾದಂತಹ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೋ ಒಂದು ಪ್ರದೇಶಕ್ಕೆ ಹೋಗಲು ಯೋಗ್ಯವಲ್ಲವೋ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಕಠಿಣವಾದಂತಹ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದು ಅಧಿಕಾ ಪ್ರಮಾಣದಲ್ಲಿ ಇರುವ ಕಾರಣದಿಂದ ಅದನ್ನು ಸಹಿಸಿಕೊಳ್ಳುವುದು ಕಠಿಣವಾಗಿರುತ್ತದೆಯೋ,2347,38348,0,test
v2_00583,ವರ್ಗ,noun,ಏಳರ ವರ್ಗ ನಲವತ್ತೊಂಬತ್ತು.,ಈ ವಾಕ್ಯದಲ್ಲಿ ವರ್ಗ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೇ ಸಂಖ್ಯೆಯನ್ನು ಅದೇ ಸಂಖ್ಯೆಯಿಂದ ಗುಣಿಸಿದಾಗ ಬರುವ ಮೊತ್ತ,12490,12490,1,test
v2_00584,ಒಳ್ಳೆಯ,adjective,ಉಚಿತವಾದ ಕೆಲಸಗಳನ್ನು ಇಂದೇ ಮಾಡುವುದು ಒಳ್ಳೆಯದು.,ಒಳ್ಳೆಯ ಕುರಿತು ಬೇರೆಯ ದಿನ ಸಂಭವಿಸುವ,18101,18101,1,test
v2_00585,ಸಮಯ,noun,ಸಮಯ ಕುರಿತು ಹಗಲು-ರಾತ್ರಿಯ ನಾಲ್ಕುವರೆಭಾಗ ಅಥವಾ ಏಳು ನಿಮಷದ ಸಮಯ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಸಮಯ ಎಂಬ ಪದದ ಅರ್ಥ ಹಗಲು-ರಾತ್ರಿಯ ನಾಲ್ಕುವರೆಭಾಗ ಅಥವಾ ಏಳು ನಿಮಷದ ಸಮಯ,5014,5014,1,test
